323,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
323,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value by Crop – United States: 2017-2019"
323,"h","","","","","","",""
351,"h","Utilization and State","","","","","",""
351,"h","","2017","2018","2019","2017","2018","2019"
351,"h","","","","","","",""
351,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
351,"d","Processing",,,,,,
351,"d","California",400.00,380.00,360.00,67211,64621,48965
351,"d","",,,,,,
351,"d","United States",400.00,380.00,360.00,67211,64621,48965
351,"c",""
226,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
226,"t","Honeydew for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
226,"h","","","","","","",""
226,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
226,"h","State","","","","","",""
226,"h","","2017","2018","2019","2017","2018","2019"
226,"h","","","","","","",""
226,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
226,"d","California",11600,12400,11100,11600,12400,11100
226,"d","",,,,,,
226,"d","United States",11600,12400,11100,11600,12400,11100
226,"h","","","","","","",""
226,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
226,"h","State","","","","","",""
226,"h","","2017","2018","2019","2017","2018","2019"
226,"h","","","","","","",""
226,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
226,"d","California",290.0,310.0,255.0,3364.0,3844.0,2830.5
226,"d","",,,,,,
226,"d","United States",290.0,310.0,255.0,3364.0,3844.0,2830.5
226,"h","","","","","","",""
226,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
226,"h","State","","","","","",""
226,"h","","2017","2018","2019","2017","2018","2019"
226,"h","","","","","","",""
226,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
226,"d","California",-,-,-,3364.0,3844.0,2830.5
226,"d","",,,,,,
226,"d","United States",-,-,-,3364.0,3844.0,2830.5
226,"h","","","","","","",""
226,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
226,"h","State","","","","","",""
226,"h","","2017","2018","2019","2017","2018","2019"
226,"h","","","","","","",""
226,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
226,"d","California",28.00,19.60,20.90,94192,75342,59157
226,"d","",,,,,,
226,"d","United States",28.00,19.60,20.90,94192,75342,59157
226,"c",""
226,"f","-  Represents zero."
353,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
353,"t","Honeydew Production, Price, and Value by Utilization – States and United States: 2017-2019"
353,"h","","","",""
353,"h","","Utilized production","Utilized production","Utilized production"
353,"h","Utilization and State","","",""
353,"h","","2017","2018","2019"
353,"h","","","",""
353,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
353,"d","Fresh market",,,
353,"d","California",3364.0,3844.0,2830.5
353,"d","",,,
353,"d","United States",3364.0,3844.0,2830.5
353,"h","","","",""
353,"h","","Utilized production","Utilized production","Utilized production"
353,"h","Utilization and State","","",""
353,"h","","2017","2018","2019"
353,"h","","","",""
353,"u","","(tons)","(tons)","(tons)"
353,"d","Processing",,,
353,"d","California",-,-,-
353,"d","",,,
353,"d","United States",-,-,-
353,"h","","","","","","",""
353,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
353,"h","Utilization and State","","","","","",""
353,"h","","2017","2018","2019","2017","2018","2019"
353,"h","","","","","","",""
353,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
353,"d","Fresh market",,,,,,
353,"d","California",28.00,19.60,20.90,94192,75342,59157
353,"d","",,,,,,
353,"d","United States",28.00,19.60,20.90,94192,75342,59157
353,"h","","","","","","",""
353,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
353,"h","Utilization and State","","","","","",""
353,"h","","2017","2018","2019","2017","2018","2019"
353,"h","","","","","","",""
353,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
353,"d","Processing",,,,,,
353,"d","California","(X)","(X)","(X)",-,-,-
353,"d","",,,,,,
353,"d","United States","(X)","(X)","(X)",-,-,-
353,"c",""
353,"f","-  Represents zero."
353,"f","(X)  Not applicable."
38,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
38,"t","Head Lettuce for Fresh Market Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
38,"h","","","","","","",""
38,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
38,"h","State","","","","","",""
38,"h","","2017","2018","2019","2017","2018","2019"
38,"h","","","","","","",""
38,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
38,"d","Arizona",39500,38700,37400,39200,38600,37300
38,"d","California",102000,82000,77500,101500,81700,77200
38,"d","",,,,,,
38,"d","United States",141500,120700,114900,140700,120300,114500
38,"h","","","","","","",""
38,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
38,"h","State","","","","","",""
38,"h","","2017","2018","2019","2017","2018","2019"
38,"h","","","","","","",""
38,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
38,"d","Arizona",315.0,310.0,335.0,12348.0,11966.0,12495.5
38,"d","California",365.0,350.0,375.0,37047.5,28595.0,28950.0
38,"d","",,,,,,
38,"d","United States",351.1,337.2,362.0,49395.5,40561.0,41445.5
38,"h","","","","","","",""
38,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
38,"h","State","","","","","",""
38,"h","","2017","2018","2019","2017","2018","2019"
38,"h","","","","","","",""
38,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
38,"d","Arizona",-,-,-,12348.0,11966.0,12495.5
38,"d","California",-,-,-,37047.5,28595.0,28950.0
38,"d","",,,,,,
38,"d","United States",-,-,-,49395.5,40561.0,41445.5
38,"h","","","","","","",""
38,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
38,"h","State","","","","","",""
38,"h","","2017","2018","2019","2017","2018","2019"
38,"h","","","","","","",""
38,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
38,"d","Arizona",45.90,37.90,86.90,566773,453511,1085859
38,"d","California",32.60,26.80,30.20,1207749,766346,874290
38,"d","",,,,,,
38,"d","United States",35.90,30.10,47.30,1774522,1219857,1960149
38,"c",""
38,"f","-  Represents zero."
41,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
41,"t","Leaf Lettuce for Fresh Market Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
41,"h","","","","","","",""
41,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
41,"h","State","","","","","",""
41,"h","","2017","2018","2019","2017","2018","2019"
41,"h","","","","","","",""
41,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
41,"d","Arizona",9500,9800,9900,9400,9700,9800
41,"d","California",58000,57000,48000,57800,56000,47500
41,"d","",,,,,,
41,"d","United States",67500,66800,57900,67200,65700,57300
41,"h","","","","","","",""
41,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
41,"h","State","","","","","",""
41,"h","","2017","2018","2019","2017","2018","2019"
41,"h","","","","","","",""
41,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
41,"d","Arizona",225.0,240.0,230.0,2115.0,2328.0,2254.0
41,"d","California",200.0,150.0,215.0,11560.0,8400.0,10212.5
41,"d","",,,,,,
41,"d","United States",203.5,163.3,217.6,13675.0,10728.0,12466.5
41,"h","","","","","","",""
41,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
41,"h","State","","","","","",""
41,"h","","2017","2018","2019","2017","2018","2019"
41,"h","","","","","","",""
41,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
41,"d","Arizona",-,-,-,2115.0,2328.0,2254.0
41,"d","California",-,-,-,11560.0,8400.0,10212.5
41,"d","",,,,,,
41,"d","United States",-,-,-,13675.0,10728.0,12466.5
41,"h","","","","","","",""
41,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
41,"h","State","","","","","",""
41,"h","","2017","2018","2019","2017","2018","2019"
41,"h","","","","","","",""
41,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
41,"d","Arizona",65.40,44.70,102.80,138321,104062,231711
41,"d","California",60.10,53.80,41.00,694756,451920,418713
41,"d","",,,,,,
41,"d","United States",60.90,51.80,52.20,833077,555982,650424
41,"c",""
41,"f","-  Represents zero."
44,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
44,"t","Romaine Lettuce for Fresh Market Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
44,"h","","","","","","",""
44,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
44,"h","State","","","","","",""
44,"h","","2017","2018","2019","2017","2018","2019"
44,"h","","","","","","",""
44,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
44,"d","Arizona",27500,27000,24000,27200,26900,23900
44,"d","California",90500,74500,65800,90200,72700,64000
44,"d","",,,,,,
44,"d","United States",118000,101500,89800,117400,99600,87900
44,"h","","","","","","",""
44,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
44,"h","State","","","","","",""
44,"h","","2017","2018","2019","2017","2018","2019"
44,"h","","","","","","",""
44,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
44,"d","Arizona",340.0,330.0,330.0,9248.0,8877.0,7887.0
44,"d","California",300.0,280.0,305.0,27060.0,20356.0,19520.0
44,"d","",,,,,,
44,"d","United States",309.3,293.5,311.8,36308.0,29233.0,27407.0
44,"h","","","","","","",""
44,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
44,"h","State","","","","","",""
44,"h","","2017","2018","2019","2017","2018","2019"
44,"h","","","","","","",""
44,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
44,"d","Arizona",-,-,-,9248.0,8877.0,7887.0
44,"d","California",-,203.6,195.2,27060.0,20152.4,19324.8
44,"d","",,,,,,
44,"d","United States",-,203.6,195.2,36308.0,29029.4,27211.8
44,"h","","","","","","",""
44,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
44,"h","State","","","","","",""
44,"h","","2017","2018","2019","2017","2018","2019"
44,"h","","","","","","",""
44,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
44,"d","Arizona",55.50,37.50,44.30,513264,332888,349394
44,"d","California",41.20,28.20,27.50,1114872,568298,531432
44,"d","",,,,,,
44,"d","United States",44.80,31.00,32.40,1628136,901186,880826
44,"c",""
44,"f","-  Represents zero."
321,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
321,"t","Onion Area Planted and Harvested, Yield, Production, Price, Value, and Shrinkage and Loss – States and United States: 2017-2019"
321,"h","","","","","","",""
321,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
321,"h","State","","","","","",""
321,"h","","2017","2018","2019","2017","2018","2019"
321,"h","","","","","","",""
321,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
321,"d","California",45000,41600,43700,44800,41000,43500
321,"d","Colorado",3900,4100,3200,3600,2600,2700
321,"d","Georgia",11600,11600,9800,10800,10800,9500
321,"d","Idaho",12600,8500,11000,12500,8400,10900
321,"d","New Mexico",7300,7200,6600,7100,7100,6600
321,"d","New York",7000,7800,7100,6900,7500,7000
321,"d","Oregon",24800,19500,20500,24500,19300,20300
321,"d","  Malheur county",13800,11900,12600,13700,11800,12500
321,"d","  All other counties",11000,7600,7900,10800,7500,7800
321,"d","Texas",12500,12500,10500,11500,11000,9000
321,"d","Washington",30000,22000,20000,29800,21900,19900
321,"d","",,,,,,
321,"d","United States",154700,134800,132400,151500,129600,129400
321,"h","","","","","","",""
321,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
321,"h","State","","","","","",""
321,"h","","2017","2018","2019","2017","2018","2019"
321,"h","","","","","","",""
321,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
321,"d","California",470.0,450.0,420.0,21056.0,18450.0,18270.0
321,"d","Colorado",460.0,450.0,425.0,1656.0,1170.0,1147.5
321,"d","Georgia",350.0,260.0,320.0,3780.0,2808.0,3040.0
321,"d","Idaho",725.0,890.0,820.0,9062.5,7476.0,8938.0
321,"d","New Mexico",680.0,590.0,605.0,4828.0,4189.0,3993.0
321,"d","New York",440.0,300.0,320.0,3036.0,2250.0,2240.0
321,"d","Oregon",660.0,803.0,735.0,16163.5,15494.0,14921.0
321,"d","  Malheur county",695.0,830.0,760.0,9521.5,9794.0,9500.0
321,"d","  All other counties",615.0,760.0,695.0,6642.0,5700.0,5421.0
321,"d","Texas",260.0,300.0,335.0,2990.0,3300.0,3015.0
321,"d","Washington",665.0,790.0,720.0,19817.0,17301.0,14328.0
321,"d","",,,,,,
321,"d","United States",543.8,558.9,540.1,82389.0,72438.0,69892.5
321,"c",""
321,"c","See footnote(s) at end of table.","--continued"
322,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
322,"t","Onion Area Planted and Harvested, Yield, Production, Price, Value, and Shrinkage and Loss – States and United States: 2017-2019 (continued)"
322,"h","","","","","","",""
322,"h","","Shrinkage and loss","Shrinkage and loss","Shrinkage and loss","Utilized production","Utilized production","Utilized production"
322,"h","State","","","","","",""
322,"h","","2017","2018","2019","2017","2018","2019"
322,"h","","","","","","",""
322,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
322,"d","California",-,295.1,-,21056.0,18154.9,18270.0
322,"d","Colorado",-,-,37.9,1656.0,1170.0,1109.6
322,"d","Georgia",94.5,14.0,66.9,3685.5,2794.0,2973.1
322,"d","Idaho",99.7,14.9,44.7,8962.8,7461.1,8893.3
322,"d","New Mexico",-,-,-,4828.0,4189.0,3993.0
322,"d","New York",415.9,54.0,192.6,2620.1,2196.0,2047.4
322,"d","Oregon",9.5,205.7,142.5,16154.0,15288.3,14778.5
322,"d","  Malheur county",9.5,205.7,142.5,9512.0,9588.3,9357.5
322,"d","  All other counties",-,-,-,6642.0,5700.0,5421.0
322,"d","Texas",-,66.0,60.3,2990.0,3234.0,2954.7
322,"d","Washington",1208.8,865.0,702.1,18608.2,16436.0,13625.9
322,"d","",,,,,,
322,"d","United States",1828.4,1514.7,1247.0,80560.6,70923.3,68645.5
322,"h","","","","","","",""
322,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
322,"h","State","","","","","",""
322,"h","","2017","2018","2019","2017","2018","2019"
322,"h","","","","","","",""
322,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
322,"d","California",13.80,13.20,16.10,291568,240220,294676
322,"d","Colorado",23.80,23.30,16.70,39413,27261,18531
322,"d","Georgia",34.80,39.60,48.50,128301,110519,144181
322,"d","Idaho",8.28,6.52,7.40,74192,48668,65815
322,"d","New Mexico",17.50,19.00,25.70,84490,79591,102620
322,"d","New York",19.30,19.50,17.70,50682,42752,36140
322,"d","Oregon",8.55,6.56,7.34,138036,100339,108409
322,"d","  Malheur county",7.76,6.30,6.44,73841,60439,60292
322,"d","  All other counties",9.67,7.00,8.88,64195,39900,48117
322,"d","Texas",24.70,19.00,17.30,73913,61380,51038
322,"d","Washington",8.68,10.70,13.30,161495,176211,180576
322,"d","",,,,,,
322,"d","United States",12.90,12.50,14.60,1042090,886941,1001986
322,"c",""
322,"f","-  Represents zero."
329,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
329,"t","Onion Production, Price, and Value by Utilization – States and United States: 2017-2019"
329,"h","","","",""
329,"h","","Utilized production","Utilized production","Utilized production"
329,"h","Utilization and State","","",""
329,"h","","2017","2018","2019"
329,"h","","","",""
329,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
329,"d","Fresh market",,,
329,"d","California",15328.8,8542.4,9719.6
329,"d","Colorado",1656.0,"(D)","(D)"
329,"d","Georgia","(D)","(D)","(D)"
329,"d","Idaho",7023.4,5308.0,"(D)"
329,"d","New Mexico",4828.0,4189.0,3993.0
329,"d","New York",2529.0,"(D)",1953.3
329,"d","Oregon",9585.2,"(D)",9195.1
329,"d","  Malheur county","(D)","(D)","(D)"
329,"d","  All other counties","(D)","(D)","(D)"
329,"d","Texas","(D)","(D)","(D)"
329,"d","Washington","(D)",11764.7,"(D)"
329,"d","",,,
329,"d","Other States 1/",19435.6,18628.8,22981.9
329,"d","",,,
329,"d","United States",60386.0,48432.9,47842.9
329,"h","","","",""
329,"h","","Utilized production","Utilized production","Utilized production"
329,"h","Utilization and State","","",""
329,"h","","2017","2018","2019"
329,"h","","","",""
329,"u","","(tons)","(tons)","(tons)"
329,"d","Processing",,,
329,"d","California",286362,480623,427518
329,"d","Colorado",-,"(D)","(D)"
329,"d","Georgia","(D)","(D)","(D)"
329,"d","Idaho",96969,107654,"(D)"
329,"d","New Mexico",-,-,-
329,"d","New York",4554,"(D)",4704
329,"d","Oregon",328440,"(D)",279171
329,"d","  Malheur county","(D)","(D)","(D)"
329,"d","  All other counties","(D)","(D)","(D)"
329,"d","Texas","(D)","(D)","(D)"
329,"d","Washington","(D)",233564,"(D)"
329,"d","",,,
329,"d","Other States 1/",292404,302675,328741
329,"d","",,,
329,"d","United States",1008729,1124516,1040134
329,"c",""
329,"c","See footnote(s) at end of table.","--continued"
331,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
331,"t","Onion Production, Price, and Value by Utilization – States and United States: 2017-2019(continued)"
331,"h","","","","","","",""
331,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
331,"h","Utilization and State","","","","","",""
331,"h","","2017","2018","2019","2017","2018","2019"
331,"h","","","","","","",""
331,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
331,"d","Fresh market",,,,,,
331,"d","California",14.50,19.40,23.50,222268,165723,228411
331,"d","Colorado",23.80,"(D)","(D)",39413,"(D)","(D)"
331,"d","Georgia","(D)","(D)","(D)","(D)","(D)","(D)"
331,"d","Idaho",9.10,7.10,"(D)",63913,37687,"(D)"
331,"d","New Mexico",17.50,19.00,25.70,84490,79591,102620
331,"d","New York",19.50,"(D)",17.90,49316,"(D)",34964
331,"d","Oregon",8.69,"(D)",6.62,83323,"(D)",60895
331,"d","  Malheur county","(D)","(D)","(D)","(D)","(D)","(D)"
331,"d","  All other counties","(D)","(D)","(D)","(D)","(D)","(D)"
331,"d","Texas","(D)","(D)","(D)","(D)","(D)","(D)"
331,"d","Washington","(D)",12.00,"(D)","(D)",141176,"(D)"
331,"d","",,,,,,
331,"d","Other States 1/",16.70,16.10,17.80,324905,300467,408978
331,"d","",,,,,,
331,"d","United States",14.40,15.00,17.50,867628,724644,835868
331,"h","","","","","","",""
331,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
331,"h","Utilization and State","","","","","",""
331,"h","","2017","2018","2019","2017","2018","2019"
331,"h","","","","","","",""
331,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
331,"d","Processing",,,,,,
331,"d","California",242.00,155.00,155.00,69300,74497,66265
331,"d","Colorado","(X)","(D)","(D)",-,"(D)","(D)"
331,"d","Georgia","(D)","(D)","(D)","(D)","(D)","(D)"
331,"d","Idaho",106.00,102.00,"(D)",10279,10981,"(D)"
331,"d","New Mexico","(X)","(X)","(X)",-,-,-
331,"d","New York",300.00,"(D)",250.00,1366,"(D)",1176
331,"d","Oregon",167.00,"(D)",170.00,54713,"(D)",47514
331,"d","  Malheur county","(D)","(D)","(D)","(D)","(D)","(D)"
331,"d","  All other counties","(D)","(D)","(D)","(D)","(D)","(D)"
331,"d","Texas","(D)","(D)","(D)","(D)","(D)","(D)"
331,"d","Washington","(D)",150.00,"(D)","(D)",35035,"(D)"
331,"d","",,,,,,
331,"d","Other States 1/",133.00,138.00,156.00,38804,41784,51163
331,"d","",,,,,,
331,"d","United States",173.00,144.00,160.00,174462,162297,166118
331,"c",""
331,"f","-  Represents zero."
331,"f","(D)  Withheld to avoid disclosing data for individual operations."
331,"f","(X)  Not applicable."
331,"f","1/ Includes data withheld above."
315,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
315,"t","Green Peas for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
315,"h","","","","","","",""
315,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
315,"h","State","","","","","",""
315,"h","","2017","2018","2019","2017","2018","2019"
315,"h","","","","","","",""
315,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
315,"d","Illinois 1/",6400,4400,"(NA)",5600,4000,"(NA)"
315,"d","Minnesota",49300,52000,54000,46000,45800,51800
315,"d","New York 1/",9700,6900,"(NA)",8900,6700,"(NA)"
315,"d","Oregon",21500,19800,18500,20000,18900,17500
315,"d","Washington",34000,33000,34000,31200,32400,32300
315,"d","Wisconsin",23800,24900,28000,22500,23300,26500
315,"d","",,,,,,
315,"d","United States",144700,141000,134500,134200,131100,128100
315,"h","","","","","","",""
315,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
315,"h","State","","","","","",""
315,"h","","2017","2018","2019","2017","2018","2019"
315,"h","","","","","","",""
315,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
315,"d","Illinois 1/",37.0,42.0,"(NA)",207.2,168.0,"(NA)"
315,"d","Minnesota",42.0,29.0,28.0,1932.0,1328.2,1450.4
315,"d","New York 1/",41.0,37.0,"(NA)",364.9,247.9,"(NA)"
315,"d","Oregon",35.0,30.0,34.0,700.0,567.0,595.0
315,"d","Washington",59.0,55.0,59.0,1840.8,1782.0,1905.7
315,"d","Wisconsin",43.0,42.0,41.0,967.5,978.6,1086.5
315,"d","",,,,,,
315,"d","United States",44.8,38.7,39.3,6012.4,5071.7,5037.6
315,"h","","","","","","",""
315,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
315,"h","State","","","","","",""
315,"h","","2017","2018","2019","2017","2018","2019"
315,"h","","","","","","",""
315,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
315,"d","Illinois 1/",-,-,"(NA)",207.2,168.0,"(NA)"
315,"d","Minnesota",-,1.3,2.9,1932.0,1326.9,1447.5
315,"d","New York 1/",-,-,"(NA)",364.9,247.9,"(NA)"
315,"d","Oregon",-,-,-,700.0,567.0,595.0
315,"d","Washington",-,1.8,1.9,1840.8,1780.2,1903.8
315,"d","Wisconsin",-,-,-,967.5,978.6,1086.5
315,"d","",,,,,,
315,"d","United States",-,3.1,4.8,6012.4,5068.6,5032.8
315,"h","","","","","","",""
315,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
315,"h","State","","","","","",""
315,"h","","2017","2018","2019","2017","2018","2019"
315,"h","","","","","","",""
315,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
315,"d","Illinois 1/",10.70,14.70,"(NA)",2223,2477,"(NA)"
315,"d","Minnesota",12.80,13.00,13.50,24651,17306,19473
315,"d","New York 1/",18.50,13.50,"(NA)",6760,3351,"(NA)"
315,"d","Oregon",12.40,12.70,11.60,8706,7190,6896
315,"d","Washington",15.60,12.80,15.80,28772,22766,30157
315,"d","Wisconsin",14.80,12.10,10.40,14363,11811,11272
315,"d","",,,,,,
315,"d","United States",14.20,12.80,13.50,85475,64901,67798
315,"c",""
315,"f","-  Represents zero."
315,"f","(NA)  Not available."
315,"f","1/ Estimates discontinued in 2019."
356,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
356,"t","Green Pea Production, Price, and Value by Utilization – States and United States: 2017-2019"
356,"h","","","",""
356,"h","","Utilized production","Utilized production","Utilized production"
356,"h","Utilization and State","","",""
356,"h","","2017","2018","2019"
356,"h","","","",""
356,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
356,"d","Fresh market",,,
356,"d","Illinois 1/","(D)","(D)","(NA)"
356,"d","Minnesota",1.9,"(D)","(D)"
356,"d","New York 1/",20.1,5.5,"(NA)"
356,"d","Oregon","(D)","(D)","(D)"
356,"d","Washington","(D)","(D)","(D)"
356,"d","Wisconsin",12.6,1.0,1.1
356,"d","",,,
356,"d","Other States 2/",66.1,3.9,25.0
356,"d","",,,
356,"d","United States",100.7,10.4,26.1
356,"h","","","",""
356,"h","","Utilized production","Utilized production","Utilized production"
356,"h","Utilization and State","","",""
356,"h","","2017","2018","2019"
356,"h","","","",""
356,"u","","(tons)","(tons)","(tons)"
356,"d","Processing",,,
356,"d","Illinois 1/","(D)","(D)","(NA)"
356,"d","Minnesota",96503,"(D)","(D)"
356,"d","New York 1/",17242,12122,"(NA)"
356,"d","Oregon","(D)","(D)","(D)"
356,"d","Washington","(D)","(D)","(D)"
356,"d","Wisconsin",47746,48881,54271
356,"d","",,,
356,"d","Other States 2/",134093,191913,196068
356,"d","",,,
356,"d","United States",295584,252916,250339
356,"h","","","","","","",""
356,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
356,"h","Utilization and State","","","","","",""
356,"h","","2017","2018","2019","2017","2018","2019"
356,"h","","","","","","",""
